title,date,body
信息快递：用中国话语解读中国实践,2019-05-06,"《党政研究》杂志编辑部、首都师范大学共同举办的“学术话语建构与期刊高质量发展研讨会”近日在北京举行。与会者围绕如何提升学术话语建构能力、学术期刊如何高质量发展等问题进行了研讨。
	与会者指出，构建中国特色哲学社会科学学科体系、学术体系、话语体系，是新时代我国哲学社会科学发展的重要任务。当前，从我国哲学社会科学研究现状看，一些领域还处在学习和引进西方话语的阶段，这与我国经济社会发展水平、综合国力不相适应。构建中国特色哲学社会科学话语体系，关键是要用中国话语总结和表达我们所取得的成就、所积累的经验、所形成的规律性认识，用中国话语解读中国实践。构建中国特色哲学社会科学话语体系，学术期刊大有可为。学术期刊要有使命感和责任感，为形成中国话语提供平台，努力实现高质量发展。"
肩负起新时代史学工作者的使命,2019-05-06,"1月3日，中国社会科学院中国历史研究院在京成立。习近平总书记在贺信中，深刻阐述了学习历史、研究历史的极端重要性，对在新时代如何加强历史研究、办好中国历史研究院、推动新时代中国史学繁荣发展提出殷切期望和明确要求。日前，来自全国历史研究与教学机构的古代史、近代史、世界史、考古、边疆学等领域的近50位专家学者，共聚中国历史研究院，学习贯彻习近平总书记的贺信精神，研讨如何加快推进中国历史学繁荣发展。
	　　廖学盛、李伯谦、瞿林东、史金波、葛剑雄、郑师渠、胡德坤、徐蓝、韩东育、田澍、杨共乐等来自全国各高校科研机构的专家代表以及中国社会科学院中国历史研究院及各所负责人王巍、李国强、卜宪群、王建朗、汪朝光、邢广程、夏春涛、杨艳秋等专家，分别围绕《为构建中国历史学学科体系、学术体系、话语体系而努力》《继承优良传统创造新的成果》《加强民族史研究促进交往交流交融维护祖国统一》《在对历史的深入思考中汲取智慧、走向未来》《通古今之变化，强化史学资政育人功能》《新时代是历史学可以也应该大有作为的时代》《深刻认识新时代历史研究的重要意义，肩负起史学工作者的时代使命》等主题畅谈了自己的学习体会。大家表示，以习近平同志为核心的党中央一直高度重视历史科学，习近平总书记作出了一系列重要阐述，为做好历史科学工作指明了前进方向，提供了根本遵循。这就要求我们把中国历史研究与中国特色社会主义实践紧密地结合起来，从历史长河中探寻新时代中国特色社会主义的发展脉络；从历史规律的总结中，不断夯实中华民族伟大复兴的根基。学习贯彻习近平总书记重要讲话和贺信精神，深化马克思主义史学理论研究，加快构建中国特色历史学学术体系、学科体系、话语体系，继承与创新中国历史文化，是新时代每一位史学工作者义不容辞的神圣职责。
	　　中国社会科学院副院长、党组成员兼中国历史研究院院长、党委书记高翔指出，习近平总书记的贺信为中国历史研究院的建设提供了根本遵循与行动指南。团结凝聚全国广大历史研究工作者，办好中国历史研究院是中国社会科学院的大事，更是全国史学工作者共同的时代使命和责任。他表示当前要重点做好以下工作：一是要坚持以习近平新时代中国特色社会主义思想为指导，认真学习习近平总书记关于历史科学的一系列重要论述，并积极落实到科研工作的全过程。二是要继承传统、继往开来，努力构建具有鲜明中国特色、中国风格、中国气派的历史学学科体系、学术体系与话语体系。三是要在继承优秀史学传统的基础上，打破学科壁垒，推动学科融合创新发展，特别是要高度重视新一轮科技革命对历史研究的影响。四是要坚持以史鉴今，服务中国特色社会主义。史学研究要立足国情、扎根现实、着眼未来，在服务现实中繁荣学术。五是要培养严谨、科学的研究精神，尊重学术规律，创新历史研究，共同推动新时代中国史学的繁荣发展。"
《“一带一路”发展研究报告》媒体见面会在京举行,2019-04-24,"人民网北京4月24日电  (记者 万鹏)今日上午，由国际欧亚科学院中国科学中心、中国科学技术交流中心、中智科学技术评价研究中心、中共中央党校国际战略研究院联合研究组完成的《“一带一路”发展研究报告――“一带一路”开创人类和平、繁荣、开放、绿色、创新、文明发展新时代》媒体见面会在京举行。
	报告由国际欧亚科学院中国科学中心秘书长赵新力、中智科学技术评价研究中心主任李闽榕、中共中央党校国际战略研究院院长刘建飞担任主编。为评价和分析“一带一路”发展水平，该报告在深入研究“和平之路、繁荣之路、开放之路、绿色之路、创新之路、文明之路”发展理念内涵的基础上，结合已有数据，选取相应指标，对“一带一路”发展的总体情况进行了客观和定量的评价与分析。
	就报告中的亮点，赵新力回答了记者的提问。他谈到，通过分析，“一带一路”参与国各项指标总体向好，特别是“一带一路”倡议提出后，围绕报告六项内容的发展指标得到了显著提升，其中部分指标平均值已超过世界平均水平。可以说，“一带一路”倡议为世界发展做出了重要贡献，报告中的各项数据也佐证了“一带一路”发展的光明前景。
	“发展指标的提升，源于各国发展内外因的共同作用。”李闽榕在见面会上谈到，数据的向好，不仅需要参与国发挥各自优势，持续地投入建设，同时，也来源于各国有共同的发展理念，可以彼此相互合作，将各自发展战略互相对接，从而产生良好的发展效应。
	最后，报告就加强“一带一路”参与国建设与发展，落实“和平、繁荣、开放、绿色、创新、文明”的发展理念，提出了对策与建议：加强“和平之路、繁荣之路、开放之路、绿色之路、创新之路、文明之路”建设、促进共同发展；完善“一带一路”理论评价体系，加强理念对外宣传；加强智库合作与交流，实现数据、政策、规划等成果的共享共商。"
长安街读书会：思想荟萃 传承红色基因,2019-04-23,"在长安街读书会集体读书学习活动上，台上台下的气氛十分热烈。 长安街读书会 供图
	“我们所面对的经济社会是一个整体，这个整体由‘实体世界’和‘金融世界’两个部分组成。”这是日前举行的第三十次长安街读书会暨“坚持底线思维，防范金融风险”集体读书学习活动上，中国社会科学院原副院长、国家金融与发展实验室理事长李扬谈如何认识金融风险。
	台上专家们深入浅出侃侃而谈，台下听众奋笔疾书、频频颔首，然后是台上台下互动交流、思想荟萃，是每次长安街读书会都出现的场面。一位读者深情地说：“在参加读书会之前，对有些问题可能感到迷茫，我通过多次参加读书会的学习活动，通过各位专家学者的分享、解疑释惑，变得更加坚定了，更加认识到我能够、我需要在这个时代做些更有价值、更有意义的事情。”
	
	长安街读书会的发起成立是为了继承周恩来总理“为中华之崛起而读书”的志愿，它为广大读书爱好者提供一个读书学习的平台，通过深入读书、学习、养才、报国，激励大家为实现中华民族伟大复兴的中国梦不懈奋斗。自2015年发起成立以来，长安街读书会致力于通过组织读书会成员开展线上、线下读书学习活动，积极传承发扬中华优秀传统文化。
	线下集体读书会至今共组织30次，每期主题设计从传承红色基因与重点服务党和国家工作大局出发，坚持主题积极向上和意义重大，邀请至少一位省部级以上干部及中央联系的相关领域大家名家作为主讲嘉宾，与读书会成员对话、交流。比如，第二十三次读书会“不忘初心，学习恩来”集体读书学习活动，围绕《周恩来：永远的榜样》一书，邀请原文化部党组成员、中央纪委驻原文化部纪检组组长李洪峰以及周恩来的侄女周秉德，周恩来卫士、中央警卫局原副局长高振普少将，中央美术学院院长范迪安作为活动嘉宾，与读书会成员一起阅读和分享；第二十六次“不忘初心，牢记使命”集体读书学习活动，围绕“新时代党的建设丛书”，邀请中共中央党校原常务副校长虞云耀、原中央党史研究室副主任李忠杰、中央党校督学组督学洪向华、中国浦东干部学院院委刘靖北作为活动嘉宾，与读书会成员一起阅读、分享新时代党的建设和使命担当；第二十七次“不忘初心，学习少奇”集体读书学习活动，围绕《梦回万里 卫黄保华――漫忆父亲刘少奇与国防、军事、军队》一书，邀请刘少奇同志之子、全国人大财经委员会副主任委员刘源，军事科学院原副院长何雷中将，中国军事科学学会常务理事兼国际军事分会会长罗援少将，人民出版社副社长李春生作为活动嘉宾，与读书会成员一起阅读、分享刘少奇同志的高尚品质和对人民军队建设的伟大贡献。
	
	独行快，众行远，长安街读书会积极搭建集体读书学习平台，努力在读书学习中凝聚新时代奋斗共识。如果书友不能到现场参加集体读书学习活动，长安街读书会还贴心地将每次集体读书学习活动的成果通过网络、媒体分享给社会各界。
	此外，长安街读书会还积极组织专题大讲堂20余次，游学会、沙龙活动10余次。参加活动的书友表示，通过参加长安街读书会集体读书学习活动，不仅受到了书香的浸染，还坚定了自身为新时代发展作贡献的决心。
	当前，新媒体在文化思想的传播中发挥着越来越重要的作用，长安街读书会适时开通“长安街读书会”微信公众平台，每天为读者推荐好书好文；与中国移动联合推出长安街读书会数字图书馆“长安悦读”客户端，为书友带来便捷的阅读体验；入驻人民日报“人民号”、今日头条等客户端，形成系列的长安街读书会公众平台，累计受众近亿人次；除线上媒体覆盖外，还与《中国纪检监察》杂志深度合作《名家荐书》专栏，推动全国的党建学习工作。
	读书不仅是我们获取知识、增长智慧的重要途径，还是一个社会、一个国家、一个民族涵养精神、传承文明的重要方式。长安街读书会成立以来，不断自我完善、自我创新，努力践行用读书讲政治的使命。在今后的读书学习活动中，读书会将继续把学习习近平新时代中国特色社会主义思想和系列重要讲话精神作为首要的政治任务，在学懂弄通做实上下硬功夫，以“四个意识”的自觉推动“四个自信”的坚定。"
首届“五四杯”全国高校马克思主义理论类本科生学术论文竞赛颁奖仪式暨优秀论文交流会在中国人民大学举办,2019-04-23,"4月21日，由教育部高等学校马克思主义理论类专业教学指导委员会主办、中国人民大学马克思主义学院承办的首届“五四杯”全国高校马克思主义理论类本科生学术论文竞赛颁奖仪式暨优秀论文交流会在中国人民大学国学馆举办。中国人民大学党委副书记、纪委书记、马克思主义学院院长、北京高校思想政治理论课高精尖创新中心主任吴付来教授出席会议并致辞。中国人民大学党委组织部常务副部长、党委统战部常务副部长、教育部高等学校马克思主义理论类专业教学指导委员会秘书长齐鹏飞教授，中国人民大学马克思主义学院党委书记兼常务副院长、教育部高等学校马克思主义理论类专业教学指导委员会秘书处副秘书长王易教授分别主持颁奖仪式和交流会主论坛。
	
	会议合影
	开幕式上，吴付来在致辞中指出，教育部高等学校马克思主义理论类专业教学指导委员会创办“五四杯”全国马克思主义理论类本科生学术论文竞赛，并将“五四运动与新时代青年使命”作为主要选题，是践行习近平总书记在中共中央政治局第十四次集体学习时发表的重要讲话精神的一次有益尝试。首届“五四杯”全国马克思主义理论类本科生学术论文竞赛交由中国人民大学马克思主义学院承办，是新一届教指委对中国人民大学的高度信任，对中国人民大学马克思主义理论学科发展和马克思主义理论类专业教育发展具有重要意义。他还鼓励青年学生抓住马克思主义理论学科大发展的有利契机，以最大的热情投入马克思主义理论类专业的学习与研究之中，坚定从事马克思主义理论研究的学术志向，提升自己的马克思主义理论研究水平和实践能力。
	教育部长江学者特聘教授、马克思主义学院教授刘建军作题为《马克思主义理论学科要有马克思主义精神境界》的主题报告中。他指出，马克思主义理论学科的学生要有马克思主义的精神境界，并对青年学生提出期望：一要站稳立场，站在马克思主义的立场上进行学习与研究；二要开阔胸襟，学习马克思解放全人类的胸怀，掌握马克思主义的精髓；三要打开眼界，不断开阔视野、增长见识，提升理论判断力；四要提高站位，提高自己从政治上、战略上看问题的能力。
	教育部马克思主义理论类专业教学指导委员会委员文君教授在题为《马克思主义理论学科如何开展科学研究》的专题报告中回答了本科生为什么要进行科学研究和如何开展科学研究两个问题。她指出，马克思主义理论类专业的本科生要有果敢的时代担当，全面的素质能力，努力成为新时代建功立业的有用之才。科学研究有利于拓展本科生的知识视野，培养本科生的创新能力和批判性思维，让学习思考成为本科生的生活方式。她还表示，本科生开展科学研究，一要有问题意识，选好题目；二要有一定的理论基础，掌握相应的研究方法；三要不断提升论文写作的能力。
	中央财经大学马克思主义学院院长、教育部马克思主义理论类专业教学指导委员会委员冯秀军教授作题为《马克思主义理论学科学生应具备的理论素养与实践能力》的专题报告，指出马克思主义理论学科的学生对待马克思主义，要真懂、真信、真用。而做到这些的前提，是要系统学习马克思主义的理论和思想，学习马克思主义的方法论和思维方式；同时也要积极投身实践，形成对马克思主义更加真切的感受，增强自己应用马克思主义分析、解决问题的能力。
	在之后的颁奖环节，齐鹏飞秘书长介绍了竞赛相关情况并宣读获奖名单。吴付来、文君为4名一等奖获奖学生颁奖；中国人民大学习近平新时代中国特色社会主义思想研究院院长、马克思主义学院教授秦宣，刘建军，冯秀军为9名二等奖获奖学生颁奖；王易，马克思主义学院教授杨德山，马克思主义学院教授郑吉伟为17名三等奖获奖学生颁奖。
	在随后的优秀论文交流会主论坛上，奖论文作者代表结合各自论文向大会作报告。秦宣、郑吉伟、杨德山进行点评。
	当天下午，与会师生围绕“五四运动与青年使命”、“马克思主义在中国的传播历程”、“中国特色社会主义理论与实践”、“新时代思想政治教育”、“马克思主义与当代中国”五个主题开展分论坛研讨。中国人民大学马克思主义学院欧阳奇副教授、董佳副教授、李坤睿博士、张苗苗博士和王莅博士担任分论坛点评嘉宾。
	据介绍，“五四杯”全国马克思主义理论类本科生学术论文竞赛，是目前马克思主义理论类学科唯一的全国性学科竞赛，旨在提升全国高校本科生关于马克思主义理论、科学社会主义、中国共产党历史、思想政治教育等方面的学习兴趣与研究能力，培养、选拔马克思主义理论类专业优秀人才。首届论文竞赛自今年三月启动以来，得到全国高校马克思主义理论类专业本科生的广泛关注，共收到参赛论文517篇，经严格评审，最终评选出获奖论文61篇。来自全国57所高校近130名获奖论文作者和受邀参会代表，以及马克思主义学院党委副书记蔡立庆，马克思主义学院副院长陶文昭、张晓萌、赵淑梅等70余名中国人民大学马克思主义学院师生代表，中国人民大学教务处副处长赵晓宇、党委学生工作部副部长、校团委负责人杨子强，党委学生工作部副部长袁世琨等学校部门领导出席会议。（记者 李澍）"
信息快递：理直气壮开好思政课,2019-04-23,"北京大学马克思主义学院、北京大学习近平新时代中国特色社会主义思想研究院等单位举办的“贯彻落实习近平总书记在学校思想政治理论课教师座谈会上的重要讲话精神暨第七届全国高校马克思主义学院院长论坛”日前在京召开。与会者围绕如何深入学习贯彻习近平同志在学校思想政治理论课教师座谈会上的重要讲话精神、推动高校思想政治理论课改革创新、用习近平新时代中国特色社会主义思想铸魂育人进行了研讨。
	与会者指出，习近平同志在学校思想政治理论课教师座谈会上的重要讲话高屋建瓴、意义重大，科学回答了学校思政课建设的一系列重大理论和实践问题，为办好新时代高校思政课指明了前进方向、提供了根本遵循。办好中国特色社会主义教育，就要理直气壮开好思政课、讲好思政课。对于高校来说，办好马克思主义学院和开好思政课是紧密联系的，前者是后者的前提和基础。"
“核心价值观百场讲坛”将走进重庆巴南区,2019-04-10,"由中宣部宣教局、光明日报社共同主办的“核心价值观百场讲坛”工程第八十七场活动，将于4月12日走进重庆巴南区。中央党校哲学部伦理学教研室主任靳凤林，作题为《新时代领导干部政德建设》的讲座，并与现场观众和网友进行互动。
	从2004年清华大学博士毕业调入中央党校到现在，靳凤林已从事政德建设教育工作15年，是中央党校理论创新工程首席专家，也是全国党校系统首届党性教育精品课的获得者。虽然带过百余个省部级及地厅级干部培训班课程，但靳凤林只是谦虚地说“为政德建设做了一点点事情”。
	靳凤林先后主持和参与10多项国家社科基金重大项目、重点项目的研究工作，出版专著、教材18部，在各类权威报纸杂志发表论文180余篇。荣誉等身的背后，是靳凤林勤勉求新的35年岁月。
	“研究和教学都要跟上时代，做到推陈出新、与时俱进。”多年来，靳凤林的研究不落窠臼、精耕细作，一直行进在创新途中。2016年，基于自身承担的国家社科重点项目《权力、资本、劳动的制度伦理考量》，靳凤林出版专著《追求阶层正义》，为解决好横亘在“中国道路”上的各种“中国问题”作了全新的道德检审，具有重大而广泛的镜鉴价值。由此，人民出版社“2016年度十大优秀学术著作”、中国伦理学会“2016年中国伦理学十本好书”、中国马克思主义基金会第五届（2017年）优秀科研成果奖著作类一等奖、2017年中央党校理论创新工程优秀学术著作等一系列大奖纷至沓来。
	在教学工作中，靳凤林也总是力求突破。他时刻关注网上线下政德建设的最新动态，从中摘取大量可用于课堂教学的鲜活、真实且贴近教育对象话语体系的例证，精心总结后“因材施教”。“一名领导干部具备了丰富的道德理论知识，未必是具有高水平政德能力的人。我们授课者必须能够真正触到干部的痛点，讲到他们心里去，让他们当下能够听得进去、过后能够反思自我、最终能够运用到个人工作中去。”靳凤林说。
	从踏上政德建设教育这条路开始，靳凤林就做好了“打持久战”的准备。“做好政德建设，引导好千万基层工作人员及领导干部，才能更好地推动中国的进步与发展。”
	“核心价值观百场讲坛”工程此次走进重庆，将和公众一起共同探讨如何提高领导干部政德建设水平，发挥好引领社会道德风尚的风向标作用。本场活动由重庆市巴南区委、重庆市巴南区人民政府、光明网承办。（记者 郑芳芳）。"
第七届全国高校马克思主义学院院长论坛在北京大学召开,2019-04-08,"4月3日，“贯彻落实习近平总书记在学校思想政治理论课教师座谈会上的重要讲话精神暨第七届全国高校马克思主义学院院长论坛”在北京大学召开。此次会议，旨在学习贯彻习近平总书记在学校思想政治理论课教师座谈会上的重要讲话精神，推动高校思想政治理论课改革创新，用习近平新时代中国特色社会主义思想铸魂育人。会议由北京大学马克思主义学院、北京大学习近平新时代中国特色社会主义思想研究院、北京大学中国特色社会主义理论大众化与国际传播协同创新中心联合承办，来自全国近200所高校马克思主义学院的院长参加会议。
	在开幕式上，教育部高校思政课教学指导委员会主任、北京大学马克思主义学院博雅讲席教授顾海良，教育部社会科学司司长刘贵芹，教育部高校社会科学发展研究中心主任王炳林，北京大学党委常务副书记、马克思主义学院院长、习近平新时代中国特色社会主义思想研究院院长于鸿君先后致辞。大家认为，习近平总书记在学校思想政治理论课教师座谈会上的重要讲话高屋建瓴、意义重大，科学回答了学校思政课建设的一系列重大理论和实践问题，为办好新时代高校思政课指明了前进方向、提供了根本遵循。大家认为，高校思政课战线要认真学习领会，深刻理解办好学校思政课的重大意义，深刻理解办好思政课关键在教师，深刻理解思政课建设要向改革创新要动力，深刻理解加强党对思政课建设领导的明确要求；要采取管用举措，按照“六个要”的素养标准建设专职为主、专兼结合、数量充足、素质优良的思政课教师队伍，按照“八个相统一”要求不断增强思政课的思想性、理论性和亲和力、针对性，切实办好思政课，努力培养德智体美劳全面发展的社会主义建设者和接班人。
	在主题发言和分组讨论阶段，来自北京大学、清华大学、中国人民大学、北京师范大学等全国高校马克思主义学院的院长和专家们进行了深入的研讨和交流。与会专家学者围绕习近平总书记的重要讲话精神，重点研讨了高校马克思主义学院和思想政治理论课建设，研讨了如何用习近平新时代中国特色社会主义思想铸魂育人，如何贯彻党的教育方针，落实立德树人的根本任务等问题。与会者一致认为，办中国特色社会主义教育，就是要理直气壮开好思政课、讲好思政课。“办好马院”和“办好思政课”是相互关联的两个方面，“办好马院”是“办好思政课”和做好其他工作的前提和基础。要坚持“马院姓马，在马言马”的鲜明导向和办学原则，巩固马克思主义在意识形态领域的指导地位，为培养担当民族复兴大任的时代新人筑牢思想基础、提供价值引领。"
《改革开放40周年・大国议题丛书》出版座谈会在京举行,2019-04-08,"在喜迎新中国成立70周年之际，由重庆大学出版社出版的国家出版基金资助项目――《改革开放40周年・大国议题丛书》出版座谈会于4月7日在京举行。
	《改革开放40周年・大国议题丛书》融学术性、思想性、原创性和史料性于一体，既有创新性的理论研究，尝试用中国智慧、中国实践丰富经济发展理论；又有实践经验总结，用图表和数据盘点中国经济社会巨大变化，用案例见证国家发展和改革开放的坚定步伐；归纳发展成就，分析问题挑战；还有对未来改革开放与经济社会发展的展望。丛书的出版对关注中国经济社会发展和改革开放事业的各界读者有所助益，也将推动选题关注领域的理论研究和实践发展的进一步深入。
	座谈会上，王东京指出，“大国议题”作为一个品牌，选题要往下延伸，专家学者不仅要写学术著作，也要写通俗读物，需要改变创作方式，先讲故事，再讲道理，换一个写法，让社科产品走向民间，直向老百姓，使社会效益和经济效益都好。
	祁德树认为《改革开放40周年・大国议题丛书》作为国家出版基金资助项目是一套极具分量的出版物，出版及时，完成得很好，安排了专家审读，很严谨，特别是对社科图书，非常重要，是一套很好的原创项目。
	丛书编委会副主任、重庆大学出版社社长易树平介绍了该书的出版情况。该丛书先后获批重庆市出版专项资金资助项目（2017年）、教育部全国高校出版社主题出版项目（2018年），以及国家出版基金资助项目（2019），取得了良好的社会声誉。
	丛书作者、中国人民大学教授孙久文认为，《改革开放40周年・大国议题丛书》大气，有大的气魄，自媒体宣传得好，市场关注度高。丛书作者、西北大学教授白永秀认为丛书站位很高，从历史的角度和国家的角度，内容与实际结合，并对未来有展望。苗子种得好，通过书名能引起人们的好奇心。
	丛书审稿人、国务院发展研究中心公共管理与人力资源所所长李建伟认为，丛书饱含理论，又有对策，对史实的把握，考究严谨，花了不少功夫。整套书抓住了当前国家伟大实践，具有历史意义。丛书审稿人、中央党校（国家行政学院）报刊社副社长胡敏认为丛书新颖，历史、数据、模型多，与其他图书相比，学理性强，史实性突出，理论性与实践性结合得很好。
	与会嘉宾畅谈了《改革开放40周年・大国议题丛书》的理论价值和现实作用，并对重庆大学出版社做好新中国成立70周年、2020年全面建成小康社会，以及2021年中国共产党成立100周年的图书选题提出建议，作了指导。
	《改革开放40周年・大国议题丛书》以习近平新时代中国特色社会主义思想为指导，聚焦党的十八大以来以习近平同志为核心的党中央治国理政的伟大实践，分9卷共300万字，分为《国家治理――中国政府转型》《丝路驼铃――丝绸之路经济带》《海上通道――21世纪海上丝绸之路》《京畿协作――京津冀协同发展》《黄金水道――长江经济带》《绸缪东北――新一轮东北振兴》《开放蓝本――自由贸易试验区》《源头沧桑――中国改革开放发源地》和《抚脉历程――改革开放40年大事记》，于去年9月正式出版。"
信息快递：促进区域协调发展,2019-04-08,"“中国区域经济50人论坛”2019年年会日前在北京举行，此次论坛的主题是“2019：区域政策与稳增长”。与会者围绕当前中国经济转型发展中的空间布局优化与区域协调发展、人口资源环境统筹发展、乡村振兴与城乡一体化发展等问题展开研讨。
	与会者指出，正确处理人与自然的关系，树立尊重自然、顺应自然、保护自然的价值观，深入推进生态文明建设，能够加快形成人与自然和谐发展的现代化建设新格局。在空间规划中，应合理确定建设空间、农业空间、生态空间和生活空间，划定城市建设红线、基本农田红线和生态保护红线，以红线确保规划落实，充分发挥规划的约束作用和引领作用。
	与会者认为，促进区域协调发展向更高质量迈进，一方面要大力推动已经出台的各项区域发展战略和政策深入实施，注重增强区域发展的协同性、联动性和整体性，促进形成区域协调发展新局面、新动能；另一方面要积极解决区域发展中的突出矛盾和问题。从全局来看，当前需要深入研究和解决老少边穷地区发展、资源枯竭地区产业转型和新动能培育、对标国际领先水平提高发达地区经济发展质量等问题。"
“核心价值观百场讲坛”将走进江苏连云港,2019-04-02,"由中宣部宣教局、光明日报社共同主办的“核心价值观百场讲坛”工程第86场活动，将于4月3日走进江苏连云港。本场活动将邀请天津大学马克思主义学院院长、教授颜晓峰，作题为《在新时代大力发扬伟大民族精神》的演讲，并就相关问题，与观众及网友展开互动交流。
	“使命的召唤、人民的需要、火热的实践给了我们力量。这是当代理论工作者的事业根基，也是党的理论创新的不竭源泉。”颜晓峰表示。从事马克思主义哲学和马克思主义理论教研工作30多年，颜晓峰脚踏实地、孜孜以求，培育了满园芬芳桃李，取得了丰硕的科研成果。
	青年时代，恩格斯的一本《反杜林论》，带领颜晓峰走进了一个闪烁着智慧之光、充满生机和魅力的理论世界。后来，到石家庄陆军学院当哲学教员，在国防大学攻读哲学硕士学位，颜晓峰开始全面研习马克思主义经典著作，于大量文字中披沙拣金，来完善知识结构、充实精神世界。读书破万卷，下笔如有神。颜晓峰坚信，“隐功夫”才能带来“显成果”。从1987年到2003年，77本手抄笔记蔚然大观，生动记录了他扎实的阅读经历。
	1993年，颜晓峰入职国防大学马克思主义教研部。20多年间，从哲学教研室到马克思主义研究所，从新人到学术带头人，从硕士到博士，从讲师到教授，他一直兢兢业业，坚持“两个融合”：马克思主义哲学与中国特色社会主义相融合，教学研究与著书立说相融合。正如他所言，“马克思主义哲学的本性是实践的，实践是哲学之根；中国特色社会主义的底蕴是规律的，哲学是实践之魂。哲学因实践之根而丰厚，实践因哲学之魂而深邃”。
	为了备好课、写好书，颜晓峰经常在办公室熬夜加班，逢年过节也不例外。一张床、几柜书，再加两盒方便面，无数次陪伴他通宵达旦、笔耕不辍。“当好一名教员，上好每一堂课，就要像蜜蜂那样酿蜜。”颜晓峰如是说。在科研领域，他同样勤勤恳恳、精益求精，著述从无到有、由少到多、自低到高，引人瞩目。迄今为止，各类创作达数百万字。个人专著《建设有中国特色社会主义方法论》《创新研究》《诚信与文明》等影响广泛，备受好评。“人言理论无味，我道韵味无穷。”颜晓峰坦言，与真理同行，是一种充满幸福的珍贵体验。
	以哲学之镜映照社会历史，与党的理论创新同步，与国家改革发展的实践创新同行。颜晓峰的理论脚步，铿锵有力。在他看来，理论工作者的一生应当不断攀登，始终向往风光无限的险峰。第二次担任“核心价值观百场讲坛”的主讲嘉宾，颜晓峰带来了新的理论思考。他认为，社会主义核心价值观既是观念的存在，也是精神的存在，存在于中国精神、伟大民族精神、伟大改革开放精神之中。“伟大民族精神，是中华巨轮扬帆远航的不竭动力，是夺取伟大革命胜利的坚强支撑，是战胜各种风险挑战的意志保障，是凝聚党心军心民心的精神纽带。”颜晓峰指出，发扬伟大民族精神，是培育和践行社会主义核心价值观的重要路径。
	江苏灌云县开山岛民兵哨所原所长王继才，与妻子王仕花一起，守卫孤岛整整32年，把青春年华全部献给了祖国的海防事业，入选“感动中国2018年度人物”。在艰难困苦、邪恶势力面前，他们表现出的坚定信念、顽强意志、凛然正气，令人肃然起敬。颜晓峰分析，这是发扬伟大民族精神的一个光辉样板。
	这是“核心价值观百场讲坛”工程首次走进江苏连云港。颜晓峰将结合王继才同志的先进事迹，生动阐释、深刻剖析伟大民族精神的内涵与价值。本次活动由连云港市委宣传部、光明网承办。（记者李姝昱）"
