title,date,body
周强：为建设开放型世界经济营造良好法治环境,2020-12-09,"本报北京12月8日讯 记者蔡长春 见习记者赵婕 12月8日下午，最高人民法院国际商事专家委员会第二届研讨会暨国际商事专家委员新聘活动在最高人民法院通过线上线下同时举行，最高人民法院院长、首席大法官周强出席活动并讲话。周强强调，要坚持以习近平新时代中国特色社会主义思想为指导，认真学习贯彻习近平法治思想，充分发挥国际商事专家委员会作用，广泛凝聚智慧，积极参与国际法治建设，推动健全国际商事争端解决机制，为推动共建“一带一路”高质量发展，建设开放型世界经济营造良好法治环境。
	　　周强指出，中国法院将认真学习贯彻习近平法治思想，深入贯彻落实中共十九届五中全会和中央全面依法治国工作会议精神，秉持开放包容理念，与各国加强司法交流合作，共同促进国际法治发展，携手应对全球性挑战，努力为建设开放型世界经济、构建人类命运共同体提供有力法治保障。
	　　周强指出，最高人民法院国际商事专家委员会成立以来，各位国际商事专家委员认真履职，在参与域外法查明、提供专家咨询意见、开展学术交流等方面充分发挥“智囊团”作用，为加强国际商事法庭建设作出积极贡献。此次新聘专家委员吸纳了更多熟悉国际法和“一带一路”沿线国家法律的专家委员，进一步彰显了国际商事专家委员会的国际化和多元化、开放性与专业性。希望各位专家委员充分发挥职能作用和优势特长，促进中国法治与国际法治相互借鉴、协同发展，推动健全国际商事争端解决机制，积极营造市场化、法治化、国际化营商环境。要秉持共商共建共享原则，积极探索开展国际法理论研究、实践运用，促进国际规则发展和完善，为世界经济繁荣发展筑牢法治基础。
	　　周强表示，要广泛凝聚智慧，充分发挥专家委员优势，努力把国际商事专家委员会建设成国际一流法律智库。要加快建设“一站式”国际商事纠纷解决信息化平台，提升专家委员会运行智慧化水平，为专家委员实现在线调解、在线提交域外法查明意见提供便利途径。要健全国际商事专家委员会工作机制，完善专家委员接受委托开展国际商事纠纷调解、提供域外法相关意见、就专门性法律问题发表咨询意见的程序规则，为国际商事纠纷提供高效、便利、快捷、低成本的解决方案，不断提升涉外司法效能。要加强国际法研究，努力形成一批有价值的研究成果，共同推动“一带一路”国际商事争端解决机制和机构建设。"
张军：通过改革更好地把习近平法治思想落实落细,2020-12-09,"本报北京12月8日电（全媒体记者邱春艳）“总体看，各项检察改革任务都在积极向前推进，检察履职取得明显成效。司法改革不可能毕其功于一役，必须久久为功。检察机关要持续深化落实各项改革任务，通过改革更好把习近平法治思想落实在各项检察工作中。”12月8日，最高人民检察院召开党组扩大会暨司法体制改革领导小组会，传达学习中央全面深化改革委员会第十六次会议精神，深入学习贯彻党的十九届五中全会和中央全面依法治国工作会议精神，研究深化司法体制改革和检察改革，进一步解放检察“生产力”的举措。最高检党组书记、检察长张军主持会议并讲话。
	　　围绕贯彻落实党中央改革部署要求特别是政法领域全面深化改革推进会部署的重点改革任务，最高检有关部门负责人汇报了中央改革部署和检察改革落实情况。最高检领导、检委会专职委员就此谈认识、讲举措，并就抓好下一步的改革提出意见建议――“改革是一个持续的过程，不能形式地、机械地以某个文件的制定作为改革任务完成的标志，要持续抓好改革任务落实落地落细”“要摸清改革底数，深入调查研究。对正在抓的改革，要跟踪调研，发现问题及时研究解决”……
	　　围绕落实习近平法治思想、深化司法体制改革和检察改革，张军提出三项要求――
	　　改革要有大局观。要对标对表习近平总书记关于改革的重要讲话精神和在中央全面依法治国工作会议上的重要讲话精神，对标对表经济社会高质量发展对检察工作的新要求和新发展阶段人民群众对检察工作的新期待，把党中央部署的各项改革任务落到实处，更好为大局服务、为人民司法。
	　　改革要有自觉性。要以高度的政治自觉、法治自觉和检察自觉把落实中央改革精神的“自选动作”落到实处，推动“案-件比”、检察人员业绩考评等检察改革真正发挥作用，进一步解放检察“生产力”，提升司法办案质效。要研究制定“十四五”时期检察工作发展规划，思考谋划下一阶段检察改革工作，推动检察改革系统集成、协同高效。
	　　改革要有持续性。改革没有捷径，就是要从最基础的工作做起，从基本的能力建设抓起，把早就应该做但还没有做实、做好的工作抓实抓好，以永远在路上的韧劲持续推动改革任务落地深化，促进新时代检察工作高质量发展。
	　　最高检院领导、检委会专职委员，机关有关部门负责人参加会议。"
王毅出席中尼共同宣布珠峰高程活动,2020-12-09,"本报北京12月8日电  （记者吴刚）国务委员兼外长王毅8日在北京出席中国与尼泊尔共同宣布珠穆朗玛峰高程活动，宣读习近平主席致班达里总统的信函并致辞。
	王毅表示，去年10月习近平主席对尼泊尔进行国事访问，其间两国领导人见证签署了20份合作文件，包括珠峰保护合作谅解备忘录，并就开展珠峰科研合作达成重要共识。今年4月，习近平主席同班达里总统通话，就双边关系发展及抗疫合作深入交换意见。此次，两国元首又互致信函，并共同宣布作为中尼世代友好重要象征的珠穆朗玛峰最新高程为8848.86米，充分体现了双方对发展中尼关系的高度重视，也彰显了两国的传统友谊与战略互信。
	王毅表示，中方愿与尼方共同努力，继续坚定支持对方走符合自身国情的发展道路，坚定支持各自捍卫国家的独立、主权和领土完整，巩固政治互信，对接发展战略，推动跨喜马拉雅立体互联互通网络建设不断取得进展，共同创造中尼合作共赢的美好明天。
	尼泊尔外长贾瓦利表示，尼中共同宣布珠峰最新高程是一个非常特殊的时刻。尼方相信，尼中山水相连的友好关系会发展得像珠峰那样高，像雪一样纯洁，像喜马拉雅山一样庄严屹立。"
一带一路合作伙伴疫情防控和复工复产廉洁建设研讨会举行,2020-12-09,"本报北京12月8日电  （记者张洋）“一带一路”合作伙伴疫情防控和复工复产廉洁建设研讨会8日在北京召开。会议由中国国家监察委员会主办，来自22个国家和国际组织的代表在线参会。
	研讨会围绕疫情防控和复工复产廉洁建设经验进行交流，旨在凝聚各方共识，推动反腐败国际合作和廉洁丝绸之路建设，共同促进疫情防控和经济复苏。中共中央政治局委员、国家监委主任杨晓渡出席会议并作主旨演讲。
	杨晓渡指出，当前世纪疫情和百年变局交织，全球反腐败治理面临新的挑战。要坚持不敢腐、不能腐、不想腐理念，确保抗疫资金、物资用于防控疫情、治病救人；秉持共商共建共享原则，共同打击跨国商业贿赂活动，营造规范化、法治化营商环境；秉持多边主义立场，支持联合国在全球反腐败治理中的权威，以反腐败实际行动为建设美好世界作出应有贡献。
	与会各方一致认为，腐败分子侵吞抗疫物资，损害民众利益，妨碍抗疫成效。要加强反腐败国际交流合作，加大预防和打击腐败力度，共同创造廉洁发展环境，促进高质量共建“一带一路”，为疫情防控和经济复苏提供坚强保障。
	会前，杨晓渡视频会见联合国维也纳办事处总干事兼毒品和犯罪问题办公室执行主任瓦利，双方就全球反腐败治理和2021年反腐败问题特别联大筹备工作等交换了意见。"
韩正同新加坡副总理王瑞杰举行视频会见并共同主持中新双边合作机制会议,2020-12-09,"本报北京12月8日电  （记者杨迅）中共中央政治局常委、国务院副总理韩正8日在北京同新加坡副总理王瑞杰举行视频会见，并共同主持中新双边合作联委会第十六次会议、苏州工业园区联合协调理事会第二十一次会议、天津生态城联合协调理事会第十二次会议、中新（重庆）战略性互联互通示范项目联合协调理事会第四次会议。
	会见时，韩正表示，今年是中新建交30周年，两国关系保持强劲发展势头。两国领导人保持密切沟通，为双边关系发展提供了战略指引。双方抗疫和发展合作呈现许多新亮点，为地区国家间合作树立了标杆。中方愿同新方一道，结合两国发展新形势新要求，共同规划好下一阶段合作方向和重点，继续高质量共建“一带一路”，深化区域发展合作，提升中新创新合作水平，携手维护多边主义和自由贸易，开创互利共赢合作新局面。
	王瑞杰表示，新方高度重视同中方的战略沟通，愿同中方保持密切协作，深化发展战略对接，完善合作机制，有序恢复人员正常交往。愿同中方加强疫苗合作，提升应对公共卫生突发事件的能力。
	随后，韩正和王瑞杰共同主持四个双边合作机制会议。双方全面梳理高层共识落实情况和务实合作进展，重点围绕“一带一路”合作、经贸合作与创新发展、金融合作、公共卫生合作、人文交流与可持续发展、国家级双边合作项目等充分交换意见，共同探讨合作新思路、新举措。双方一致同意在“一带一路”合作框架下，重点推动互联互通、金融支撑、三方合作及法律司法合作，深挖“陆海新通道”潜力，高质量推进重点项目合作，打造科技创新合作旗舰项目。启动中新双边自贸协定升级版后续谈判，推动区域全面经济伙伴关系协定尽快生效实施，为两国和地区经济复苏发展贡献力量。
	会后，韩正和王瑞杰共同出席中新建交30周年庆祝活动。"
李克强会见国际货币基金组织总裁格奥尔基耶娃,2020-12-09,"新华社北京12月8日电  国务院总理李克强12月8日上午在人民大会堂视频会见国际货币基金组织总裁格奥尔基耶娃。
	李克强表示，前不久我同总裁女士和几位主要国际经济机构负责人举行第五次“1+6”圆桌对话会，各方都明确表示致力于维护多边主义，共同携手应对全球性挑战。国际货币基金组织为推动自由贸易、促进世界经济发展发挥了重要作用，希望继续为推动形成多边共识作出努力，中国作为最大的发展中国家愿为此作出应有贡献。
	李克强介绍了当前中国经济形势，指出今年中国经济有把握实现正增长，这对于一个拥有14亿人口的国家来说是十分不易的。当前世界经济朝着恢复的方向发展，但仍然面临一些不确定性。我们将继续统筹疫情防控和经济社会发展，保持宏观政策的连续性、稳定性和可持续性，努力保持中国经济运行在合理区间。
	格奥尔基耶娃表示，中国在贸易、促进世界经济复苏、减贫、实现低碳增长等方面发挥着重要作用，基金组织对此表示赞赏，愿同中方加强合作，共同维护多边主义，为重振全球贸易提供动力，进一步增强世界经济复苏势头。
	国务委员兼外交部长王毅，全国政协副主席、国家发展和改革委员会主任何立峰等参加会见。"
习近平同尼泊尔总统班达里互致信函 共同宣布珠穆朗玛峰高程,2020-12-09,"新华社北京12月8日电  12月8日，国家主席习近平同尼泊尔总统班达里互致信函，共同宣布珠穆朗玛峰高程。
	习近平指出，去年，我们就中国和尼泊尔共同宣布珠穆朗玛峰最新高程达成共识。一年多来，两国团队克服种种困难，扎实开展工作，最终确定了基于全球高程基准的珠穆朗玛峰雪面高程。今天，我愿同班达里总统一道，代表中尼两国向全世界正式宣布，珠穆朗玛峰的最新高程为8848.86米。
	习近平指出，珠穆朗玛峰是两国世代友好的重要象征。两国将这一世界最高峰确立为中尼之间的界峰和“中尼友谊峰”。今天我和你共同宣布珠峰最新高程具有承前启后的时代意义，也充分体现了中尼关系持续发展的高水平。中方也愿同尼方一道，积极推进珠穆朗玛峰生态环境保护和科学研究合作，守护好两国人民共同的宝贵财富和家园。
	习近平强调，今年是中尼建交65周年。在双方共同努力下，两国政治互信日益增强，共建“一带一路”稳步推进，跨喜马拉雅立体互联互通网络正从愿景变为现实。中国和尼泊尔要推动两国面向发展与繁荣的世代友好的战略合作伙伴关系不断向前发展，共同打造中尼更加紧密的命运共同体，造福两国和两国人民。
	班达里在信函中表示，尼泊尔和中国一直是好邻居、好朋友、好伙伴，两国在经济发展、互联互通、人文等领域合作符合两国利益。珠穆朗玛峰是尼中传统友谊的长久象征，我很高兴同阁下一道，共同宣布珠穆朗玛峰最新雪面高程为8848.86米。今天双方共同宣布珠穆朗玛峰最新高程，具有历史意义。习近平主席去年对尼进行国事访问，推动中尼关系及双边合作进入新时期。两国政府将致力于落实访问共识，共同实现经济社会发展与繁荣。"
李克强会见国际货币基金组织总裁格奥尔基耶娃,2020-12-08,"新华社北京12月8日电 国务院总理李克强12月8日上午在人民大会堂视频会见国际货币基金组织总裁格奥尔基耶娃。
	李克强表示，前不久我同总裁女士和几位主要国际经济机构负责人举行第五次“1+6”圆桌对话会，各方都明确表示致力于维护多边主义，共同携手应对全球性挑战。国际货币基金组织为推动自由贸易、促进世界经济发展发挥了重要作用，希望继续为推动形成多边共识作出努力，中国作为最大的发展中国家愿为此作出应有贡献。
	李克强介绍了当前中国经济形势，指出今年中国经济有把握实现正增长，这对于一个拥有14亿人口的国家来说是十分不易的。当前世界经济朝着恢复的方向发展，但仍然面临一些不确定性。我们将继续统筹疫情防控和经济社会发展，保持宏观政策的连续性、稳定性和可持续性，努力保持中国经济运行在合理区间。
	格奥尔基耶娃表示，中国在贸易、促进世界经济复苏、减贫、实现低碳增长等方面发挥着重要作用，基金组织对此表示赞赏，愿同中方加强合作，共同维护多边主义，为重振全球贸易提供动力，进一步增强世界经济复苏势头。
	国务委员兼外交部长王毅，全国政协副主席、国家发展和改革委员会主任何立峰等参加会见。"
韩正同新加坡副总理王瑞杰举行视频会见并共同主持中新双边合作机制会议,2020-12-08,"新华社北京12月8日电（记者朱超）中共中央政治局常委、国务院副总理韩正8日在北京同新加坡副总理王瑞杰举行视频会见，并共同主持中新双边合作联委会第十六次会议、苏州工业园区联合协调理事会第二十一次会议、天津生态城联合协调理事会第十二次会议、中新（重庆）战略性互联互通示范项目联合协调理事会第四次会议。
	会见时，韩正表示，今年是中新建交30周年，两国关系保持强劲发展势头。两国领导人保持密切沟通，为双边关系发展提供了战略指引。双方抗疫和发展合作呈现许多新亮点，为地区国家间合作树立了标杆。中方愿同新方一道，结合两国发展新形势新要求，共同规划好下一阶段合作方向和重点，继续高质量共建“一带一路”，深化区域发展合作，提升中新创新合作水平，携手维护多边主义和自由贸易，开创互利共赢合作新局面。
	王瑞杰表示，新方高度重视同中方的战略沟通，愿同中方保持密切协作，深化发展战略对接，完善合作机制，有序恢复人员正常交往。愿同中方加强疫苗合作，提升应对公共卫生突发事件的能力。
	随后，韩正和王瑞杰共同主持四个双边合作机制会议。双方全面梳理高层共识落实情况和务实合作进展，重点围绕“一带一路”合作、经贸合作与创新发展、金融合作、公共卫生合作、人文交流与可持续发展、国家级双边合作项目等充分交换意见，共同探讨合作新思路、新举措。双方一致同意在“一带一路”合作框架下，重点推动互联互通、金融支撑、三方合作及法律司法合作，深挖“陆海新通道”潜力，高质量推进重点项目合作，打造科技创新合作旗舰项目。启动中新双边自贸协定升级版后续谈判，推动区域全面经济伙伴关系协定尽快生效实施，为两国和地区经济复苏发展贡献力量。
	会后，韩正和王瑞杰共同出席中新建交30周年庆祝活动。"
习近平同尼泊尔总统班达里互致信函 共同宣布珠穆朗玛峰高程,2020-12-08,"新华社北京12月8日电 12月8日，国家主席习近平同尼泊尔总统班达里互致信函，共同宣布珠穆朗玛峰高程。
	　　习近平指出，去年，我们就中国和尼泊尔共同宣布珠穆朗玛峰最新高程达成共识。一年多来，两国团队克服种种困难，扎实开展工作，最终确定了基于全球高程基准的珠穆朗玛峰雪面高程。今天，我愿同班达里总统一道，代表中尼两国向全世界正式宣布，珠穆朗玛峰的最新高程为8848.86米。
	　　习近平指出，珠穆朗玛峰是两国世代友好的重要象征。两国将这一世界最高峰确立为中尼之间的界峰和“中尼友谊峰”。今天我和你共同宣布珠峰最新高程具有承前启后的时代意义，也充分体现了中尼关系持续发展的高水平。中方也愿同尼方一道，积极推进珠穆朗玛峰生态环境保护和科学研究合作，守护好两国人民共同的宝贵财富和家园。
	　　习近平强调，今年是中尼建交65周年。在双方共同努力下，两国政治互信日益增强，共建“一带一路”稳步推进，跨喜马拉雅立体互联互通网络正从愿景变为现实。中国和尼泊尔要推动两国面向发展与繁荣的世代友好的战略合作伙伴关系不断向前发展，共同打造中尼更加紧密的命运共同体，造福两国和两国人民。
	　　班达里在信函中表示，尼泊尔和中国一直是好邻居、好朋友、好伙伴，两国在经济发展、互联互通、人文等领域合作符合两国利益。珠穆朗玛峰是尼中传统友谊的长久象征，我很高兴同阁下一道，共同宣布珠穆朗玛峰最新雪面高程为8848.86米。今天双方共同宣布珠穆朗玛峰最新高程，具有历史意义。习近平主席去年对尼进行国事访问，推动中尼关系及双边合作进入新时期。两国政府将致力于落实访问共识，共同实现经济社会发展与繁荣。"
新疆维吾尔自治区党委常委（扩大）会议传达学习中共中央政治局常委会会议精神等 陈全国主持会议,2020-12-08,"本报乌鲁木齐12月7日讯 全媒体记者姚彤、王兴瑞报道：7日上午，自治区党委召开常委（扩大）会议，传达学习习近平总书记在中共中央政治局常务委员会会议上和在中共中央政治局第二十五次集体学习时的重要讲话精神等，研究我区贯彻落实意见。自治区党委书记陈全国主持会议。
	　　会议指出，习近平总书记主持召开中共中央政治局常务委员会会议，专门听取脱贫攻坚总结评估汇报并发表重要讲话，庄严宣布我国近1亿人口实现脱贫，对巩固拓展脱贫攻坚成果作出安排部署，为扎实做好下一步工作提供了根本遵循。要深入贯彻落实党的十九届五中全会和第三次中央新疆工作座谈会精神特别是习近平总书记重要讲话精神，再接再厉，不懈奋斗，不断巩固拓展脱贫攻坚成果，决战决胜全面建成小康社会。一要坚定信心决心。深刻认识以习近平同志为核心的党中央带领全党全国各族人民，组织实施了人类历史上规模最大、力度最强的脱贫攻坚战，如期完成了新时代脱贫攻坚目标任务，取得了令世界刮目相看的重大胜利，为实现第一个百年奋斗目标打下坚实基础。要增强“四个意识”、坚定“四个自信”、做到“两个维护”，坚决把思想和行动统一到习近平总书记重要讲话精神上来，更好肩负起新时代的责任与使命。二要强化重点工作。围绕保持帮扶政策总体稳定、健全防止返贫监测帮扶机制、持续发展壮大扶贫产业、做好脱贫人口稳岗就业、强化易地搬迁后续扶持、加强资金资产项目管理、兜住民生底线等重点工作，严格落实“四个不摘”要求，保持现有帮扶政策、资金支持、帮扶力量总体稳定，统筹使用扶贫资源，持续抓好问题整改，突出发展产业带动就业增收，确保脱贫后可持续、能发展。三要推进有效衔接。接续推进巩固拓展脱贫攻坚成果同乡村振兴有效衔接，建立长短结合、标本兼治的体制机制，着重增强内生发展动力和发展活力，稳步推动贫困地区走向全面振兴。
	　　会议强调，要认真学习贯彻习近平总书记在中共中央政治局第二十五次集体学习时的重要讲话精神，准确把握新时代加强知识产权保护的形势和任务，全面加强知识产权保护工作，持续激发创新活力，为加快融入新发展格局提供有力支撑。要提升保护水平，加强顶层设计，提高法治化水平，强化知识产权全链条保护，构建大保护工作格局，深化体制机制改革，构建便民利民的知识产权公共服务体系，更好发挥知识产权制度激励创新的保障作用。要强化宣传引导，加强知识产权保护宣传教育，加强专业人员培训，增强全社会尊重和保护知识产权的意识，让强化知识产权保护的观念深入人心。要落实工作责任，各级党委和政府要强化知识产权工作协调机制，各级领导干部要增强知识产权意识，推动新疆知识产权保护工作迈上新台阶。
	　　会议还研究了其他事项。
	　　雪克来提・扎克尔、肖开提・依明、努尔兰・阿不都满金、李鹏新、艾尔肯・吐尼亚孜、田文、李邑飞、沙尔合提・阿汗、杨鑫、张春林等出席会议。"
